Row.names	de00	de02	de04	de08	de24	old	new	prot	gene_name	arcog
lcl|NC_013967.1_cds_WP_004044631.1_1362	-0.194401899	-0.1342129	-0.855751048	-0.966790512	-0.944542012	HVO_0292	HVO_RS06110	hypothetical protein	rpa3	arCOG01510
lcl|NC_013967.1_cds_WP_004044631.1_1362	-0.194401899	-0.1342129	-0.855751048	-0.966790512	-0.944542012	HVO_0292	HVO_RS06110	hypothetical protein	rpa3	arCOG01510
lcl|NC_013967.1_cds_WP_004044631.1_1362	-0.194401899	-0.1342129	-0.855751048	-0.966790512	-0.944542012	HVO_0292	HVO_RS06110	hypothetical protein	rpa3	arCOG01510
lcl|NC_013966.1_cds_WP_004043275.1_825	1.383808067	1.585780955	1.048390967	1.284172721	1.035126232	HVO_A0374	HVO_RS03515	hypothetical protein	RPA1	arCOG01510
lcl|NC_013966.1_cds_WP_004043305.1_859	0.452897854	1.264705335	1.380347788	-0.468469012	1.33332069	HVO_A0409	HVO_RS03675	hypothetical protein	RPA1	arCOG01510
lcl|NC_013966.1_cds_WP_004043420.1_482	-0.205617628	-0.63600253	0.345101348	-0.107952081	-0.301724775	HVO_A0019	HVO_RS01945	hypothetical protein	RPA1	arCOG01510
lcl|NC_013967.1_cds_WP_004043022.1_3741	-0.387920545	4.174863676	3.141624363	2.397118045	2.211158741	HVO_2776	HVO_RS18120	DNA-directed RNA polymerase subunit N	rpoN	arCOG04244
lcl|NC_013967.1_cds_WP_004043022.1_3741	-0.387920545	4.174863676	3.141624363	2.397118045	2.211158741	HVO_2776	HVO_RS18120	DNA-directed RNA polymerase subunit N	rpoN	arCOG04244
lcl|NC_013967.1_cds_WP_004043022.1_3741	-0.387920545	4.174863676	3.141624363	2.397118045	2.211158741	HVO_2776	HVO_RS18120	DNA-directed RNA polymerase subunit N	rpoN	arCOG04244
lcl|NC_013967.1_cds_WP_004043899.1_2068	0.08291941	-0.506842762	-0.224127273	-0.167379276	-0.687770625	HVO_1042	HVO_RS09705	DNA-directed RNA polymerase subunit L	rpoL	arCOG04111
lcl|NC_013967.1_cds_WP_004043899.1_2068	0.08291941	-0.506842762	-0.224127273	-0.167379276	-0.687770625	HVO_1042	HVO_RS09705	DNA-directed RNA polymerase subunit L	rpoL	arCOG04111
lcl|NC_013967.1_cds_WP_004043899.1_2068	0.08291941	-0.506842762	-0.224127273	-0.167379276	-0.687770625	HVO_1042	HVO_RS09705	DNA-directed RNA polymerase subunit L	rpoL	arCOG04111
lcl|NC_013967.1_cds_WP_004044577.1_1412	0.964110084	0.646381334	0.177132722	-0.098155587	0.059883594	HVO_0346	HVO_RS06370	DNA-directed RNA polymerase subunit H	rpoH	arCOG04258
lcl|NC_013967.1_cds_WP_004044577.1_1412	0.964110084	0.646381334	0.177132722	-0.098155587	0.059883594	HVO_0346	HVO_RS06370	DNA-directed RNA polymerase subunit H	rpoH	arCOG04258
lcl|NC_013967.1_cds_WP_004044577.1_1412	0.964110084	0.646381334	0.177132722	-0.098155587	0.059883594	HVO_0346	HVO_RS06370	DNA-directed RNA polymerase subunit H	rpoH	arCOG04258
lcl|NC_013967.1_cds_WP_004041780.1_2880	0.0693996	1.297922713	0.958602508	0.635675382	0.328461842	HVO_1899	HVO_RS13810	DNA-directed RNA polymerase	rpoE1	arCOG00675
lcl|NC_013967.1_cds_WP_004041780.1_2880	0.0693996	1.297922713	0.958602508	0.635675382	0.328461842	HVO_1899	HVO_RS13810	DNA-directed RNA polymerase	rpoE1	arCOG00675
lcl|NC_013967.1_cds_WP_004041780.1_2880	0.0693996	1.297922713	0.958602508	0.635675382	0.328461842	HVO_1899	HVO_RS13810	DNA-directed RNA polymerase	rpoE1	arCOG00675
lcl|NC_013966.1_cds_WP_013035094.1_730	1.283149618	2.863401653	1.753056095	1.378844267	1.242015872	HVO_A0279A	HVO_RS03085	DNA-directed RNA polymerase subunit M	tfs3	arCOG00579
lcl|NC_013967.1_cds_WP_004044283.1_1697	0.964012634	1.672004793	1.274888345	1.035586398	0.949000343	HVO_0653	HVO_RS07840	DNA-directed RNA polymerase subunit P	rpoP	arCOG04341
lcl|NC_013967.1_cds_WP_004044283.1_1697	0.964012634	1.672004793	1.274888345	1.035586398	0.949000343	HVO_0653	HVO_RS07840	DNA-directed RNA polymerase subunit P	rpoP	arCOG04341
lcl|NC_013967.1_cds_WP_004044283.1_1697	0.964012634	1.672004793	1.274888345	1.035586398	0.949000343	HVO_0653	HVO_RS07840	DNA-directed RNA polymerase subunit P	rpoP	arCOG04341
lcl|NC_013967.1_cds_WP_004045309.1_1269	-1.438090635	-0.090306297	0.202592521	-1.885219657	-0.447835334	HVO_0195	HVO_RS05650	ribose-5-phosphate isomerase	rpiA	arCOG01122
lcl|NC_013967.1_cds_WP_004043025.1_3744	0.758692573	3.966601228	2.657554081	2.026731099	1.392033302	HVO_2779	HVO_RS18135	50S ribosomal protein L18e	rpl18e	arCOG00780
lcl|NC_013967.1_cds_WP_004042571.1_3517	0.098873208	5.373414253	3.937770742	3.480849691	2.874323102	HVO_2546	HVO_RS16990	50S ribosomal protein L19e	rpl19e	arCOG04089
lcl|NC_013967.1_cds_WP_004042991.1_3714	0.133052225	0.883745514	0.124313317	-0.009431606	-0.308418597	HVO_2749	HVO_RS17985	50S ribosomal protein L21e	rpl21e	arCOG04129
lcl|NC_013967.1_cds_WP_004042968.1_3704	-0.315344615	3.949041515	2.388343131	1.970243316	0.979669531	HVO_2739	HVO_RS17935	50S ribosomal protein L24e	rpl24e	arCOG01950
lcl|NC_013967.1_cds_WP_004045216.1_1191	-0.352922735	1.656962217	0.464176168	0.271252114	0.403250716	HVO_0116	HVO_RS05255	50S ribosomal protein L31e	rpl31e	arCOG04473
lcl|NC_013967.1_cds_WP_013035418.1_3518	0.619732831	5.194309156	3.67160301	3.407357941	2.361174598	HVO_2547	HVO_RS16995	50S ribosomal protein L32e	rpl32e	arCOG00781
lcl|NC_013967.1_cds_WP_004042936.1_3687	0.693029944	1.337022931	1.042817354	0.704669718	0.315446264	HVO_2722	HVO_RS20305	50S ribosomal protein L37e	rpl37e	arCOG04126
lcl|NC_013967.1_cds_WP_004045214.1_1190	-0.136089704	1.94446474	0.775431061	0.601415162	0.250722991	HVO_0115	HVO_RS05250	50S ribosomal protein L39e	rpl39e	arCOG04177
lcl|NC_013967.1_cds_WP_004044485.1_1500	0.133024453	0.124862383	-0.172415928	-0.276821267	-0.022164186	HVO_0439	HVO_RS06810	50S ribosomal protein L40e	rpl40e	arCOG04049
lcl|NC_013967.1_cds_WP_004044282.1_1698	0.233261661	1.730563818	0.796549194	0.609310339	0.077425264	HVO_0654	HVO_RS07845	50S ribosomal protein L37ae	rpl43e	arCOG04208
lcl|NC_013967.1_cds_WP_004043003.1_3722	0.108818561	3.678694971	2.496212211	1.915294658	1.126909623	HVO_2757	HVO_RS18025	50S ribosomal protein L1	rpl1	arCOG04289
lcl|NC_013967.1_cds_WP_004042612.1_3532	0.459165746	4.825843361	3.126259987	2.896760792	2.004024549	HVO_2561	HVO_RS17065	50S ribosomal protein L2	rpl2	arCOG04067
lcl|NC_013967.1_cds_WP_004042618.1_3535	0.200703221	4.01633575	2.722492399	1.961547757	0.803562799	HVO_2564	HVO_RS17080	50S ribosomal protein L3	rpl3	arCOG04070
lcl|NC_013967.1_cds_WP_004042616.1_3534	0.171498097	4.256830055	2.464187752	2.378307827	1.72222816	HVO_2563	HVO_RS17075	50S ribosomal protein L4	rpl4	arCOG04071
lcl|NC_013967.1_cds_WP_004042589.1_3522	0.176688281	5.186180045	3.514906614	3.134182034	2.736222285	HVO_2551	HVO_RS17015	50S ribosomal protein L5	rpl5	arCOG04092
lcl|NC_013967.1_cds_WP_004042575.1_3519	-0.044471356	4.929552969	3.23917489	2.797194074	2.074505237	HVO_2548	HVO_RS17000	50S ribosomal protein L6	rpl6	arCOG04090
lcl|NC_013967.1_cds_WP_004043005.1_3723	-0.004334882	2.934627397	2.604174613	1.920970965	1.842789267	HVO_2758	HVO_RS18030	50S ribosomal protein L11	rpl11	arCOG04372
lcl|NC_013967.1_cds_WP_004043024.1_3743	0.327718308	4.11384818	2.654196296	2.367061914	1.754964698	HVO_2778	HVO_RS18130	50S ribosomal protein L13	rpl13	arCOG04242
lcl|NC_013967.1_cds_WP_004042597.1_3525	-0.550791604	3.883594461	1.945334586	1.735892742	1.466169223	HVO_2554	HVO_RS17030	50S ribosomal protein L14	rpl14	arCOG04095
lcl|NC_013967.1_cds_WP_004042560.1_3513	-0.210782031	3.65044003	2.110043675	1.802108774	0.992491452	HVO_2542	HVO_RS16970	50S ribosomal protein L15	rpl15	arCOG00779
lcl|NC_013967.1_cds_WP_004042567.1_3516	0.743841603	6.634083587	5.090824442	4.271477676	3.580821807	HVO_2545	HVO_RS16985	50S ribosomal protein L18	rpl18	arCOG04088
lcl|NC_013967.1_cds_WP_004042608.1_3530	0.664915351	5.089759984	3.632139313	3.07150929	2.630167254	HVO_2559	HVO_RS17055	50S ribosomal protein L22	rpl22	arCOG04098
lcl|NC_013967.1_cds_WP_004042614.1_3533	1.29548829	5.860721828	3.940863421	3.930179651	3.09550594	HVO_2562	HVO_RS17070	50S ribosomal protein L23	rpl23	arCOG04072
lcl|NC_013967.1_cds_WP_004042593.1_3524	0.3229933	5.920672378	3.859361321	3.882339329	3.105982101	HVO_2553	HVO_RS17025	50S ribosomal protein L24	rpl24	arCOG04094
lcl|NC_013967.1_cds_WP_004042603.1_3528	0.397823885	5.00689973	3.699727712	3.236639034	2.385696639	HVO_2557	HVO_RS17045	50S ribosomal protein L29	rpl29	arCOG00785
lcl|NC_013967.1_cds_WP_004042563.1_3514	0.320348253	5.252685192	3.82525447	3.673387184	3.018070102	HVO_2543	HVO_RS16975	50S ribosomal protein L30	rpl30	arCOG04086
lcl|NC_013967.1_cds_WP_004042989.1_3713	0.199861917	1.445057798	0.935990197	0.616422413	0.45278919	HVO_2748	HVO_RS17980	DNA-directed RNA polymerase subunit F	rpoF	arCOG01016
lcl|NC_013967.1_cds_WP_004042989.1_3713	0.199861917	1.445057798	0.935990197	0.616422413	0.45278919	HVO_2748	HVO_RS17980	DNA-directed RNA polymerase subunit F	rpoF	arCOG01016
lcl|NC_013967.1_cds_WP_004042989.1_3713	0.199861917	1.445057798	0.935990197	0.616422413	0.45278919	HVO_2748	HVO_RS17980	DNA-directed RNA polymerase subunit F	rpoF	arCOG01016
lcl|NC_013967.1_cds_WP_004043021.1_3740	0.668797912	4.759829162	3.750847315	2.690548582	1.915157505	HVO_2775	HVO_RS18115	DNA-directed RNA polymerase subunit K/omega	rpoK	arCOG01268
lcl|NC_013967.1_cds_WP_004043021.1_3740	0.668797912	4.759829162	3.750847315	2.690548582	1.915157505	HVO_2775	HVO_RS18115	DNA-directed RNA polymerase subunit K/omega	rpoK	arCOG01268
lcl|NC_013967.1_cds_WP_004043021.1_3740	0.668797912	4.759829162	3.750847315	2.690548582	1.915157505	HVO_2775	HVO_RS18115	DNA-directed RNA polymerase subunit K/omega	rpoK	arCOG01268
lcl|NC_013967.1_cds_WP_004043026.1_3745	-0.228602283	3.262940784	2.152292272	1.592446652	1.277115526	HVO_2781	HVO_RS18145	DNA-directed RNA polymerase subunit D	rpoD	arCOG04241
lcl|NC_013967.1_cds_WP_004043026.1_3745	-0.228602283	3.262940784	2.152292272	1.592446652	1.277115526	HVO_2781	HVO_RS18145	DNA-directed RNA polymerase subunit D	rpoD	arCOG04241
lcl|NC_013967.1_cds_WP_004043026.1_3745	-0.228602283	3.262940784	2.152292272	1.592446652	1.277115526	HVO_2781	HVO_RS18145	DNA-directed RNA polymerase subunit D	rpoD	arCOG04241
lcl|NC_013967.1_cds_WP_004044575.1_1414	-0.11075472	0.197869576	-0.226592999	-0.011245297	0.231762055	HVO_0348	HVO_RS06380	DNA-directed RNA polymerase subunit B	rpoB1	arCOG01762
lcl|NC_013967.1_cds_WP_004044575.1_1414	-0.11075472	0.197869576	-0.226592999	-0.011245297	0.231762055	HVO_0348	HVO_RS06380	DNA-directed RNA polymerase subunit B	rpoB1	arCOG01762
lcl|NC_013967.1_cds_WP_004044575.1_1414	-0.11075472	0.197869576	-0.226592999	-0.011245297	0.231762055	HVO_0348	HVO_RS06380	DNA-directed RNA polymerase subunit B	rpoB1	arCOG01762
lcl|NC_013967.1_cds_WP_004044576.1_1413	0.477909349	0.550856931	0.059098255	0.18712082	0.450808043	HVO_0347	HVO_RS06375	DNA-directed RNA polymerase subunit B''	rpoB2	arCOG01762
lcl|NC_013967.1_cds_WP_004044576.1_1413	0.477909349	0.550856931	0.059098255	0.18712082	0.450808043	HVO_0347	HVO_RS06375	DNA-directed RNA polymerase subunit B''	rpoB2	arCOG01762
lcl|NC_013967.1_cds_WP_004044576.1_1413	0.477909349	0.550856931	0.059098255	0.18712082	0.450808043	HVO_0347	HVO_RS06375	DNA-directed RNA polymerase subunit B''	rpoB2	arCOG01762
lcl|NC_013967.1_cds_WP_004044573.1_1416	-1.199774044	0.155071648	-0.33994154	-0.655915071	0.125709377	HVO_0350	HVO_RS06390	DNA-directed RNA polymerase subunit A''	rpoA2	arCOG04256
lcl|NC_013967.1_cds_WP_004044573.1_1416	-1.199774044	0.155071648	-0.33994154	-0.655915071	0.125709377	HVO_0350	HVO_RS06390	DNA-directed RNA polymerase subunit A''	rpoA2	arCOG04256
lcl|NC_013967.1_cds_WP_004044573.1_1416	-1.199774044	0.155071648	-0.33994154	-0.655915071	0.125709377	HVO_0350	HVO_RS06390	DNA-directed RNA polymerase subunit A''	rpoA2	arCOG04256
lcl|NC_013967.1_cds_WP_004044574.1_1415	-0.650358248	0.134981621	-0.396387391	-0.428280948	0.319290044	HVO_0349	HVO_RS06385	DNA-directed RNA polymerase subunit A'	rpoA1	arCOG04257
lcl|NC_013967.1_cds_WP_004044574.1_1415	-0.650358248	0.134981621	-0.396387391	-0.428280948	0.319290044	HVO_0349	HVO_RS06385	DNA-directed RNA polymerase subunit A'	rpoA1	arCOG04257
lcl|NC_013967.1_cds_WP_004044574.1_1415	-0.650358248	0.134981621	-0.396387391	-0.428280948	0.319290044	HVO_0349	HVO_RS06385	DNA-directed RNA polymerase subunit A'	rpoA1	arCOG04257
lcl|NC_013967.1_cds_WP_004044540.1_1447	NA	4.123266939	NA	5.529125247	NA	HVO_0383	HVO_RS06550	hypothetical protein	RpoE	arCOG08182
lcl|NC_013967.1_cds_WP_004043844.1_2118	-0.00939115	-0.158386148	-0.764417511	-0.894132849	-0.99233937	HVO_1094	HVO_RS09955	ribonuclease P	rnp3	arCOG00307
lcl|NC_013967.1_cds_WP_004043001.1_3720	-0.79600241	3.569185194	2.302223275	1.628205289	1.051774087	HVO_2755	HVO_RS18015	50S ribosomal protein P1	rpl12	arCOG04287
lcl|NC_013967.1_cds_WP_004043774.1_2187	0.480925287	0.370688219	0.52553774	-1.106674682	-0.074991069	HVO_1167	HVO_RS10310	ribonuclease P	rnp4	arCOG04345
lcl|NC_013967.1_cds_WP_004042417.1_3447	-0.171290606	2.121359854	1.975682334	1.170934577	0.962923668	HVO_2475	HVO_RS16635	30S ribosomal protein S17e	rps17e	arCOG01885
lcl|NC_013967.1_cds_WP_004041740.1_2844	-0.5996572	1.698575295	0.470093935	-0.143712462	-0.336361236	HVO_1858	HVO_RS13620	30S ribosomal protein S19e	rps19e	arCOG01344
lcl|NC_013967.1_cds_WP_004041777.1_2877	0.33222665	1.426599947	0.464069295	0.390074314	0.268524028	HVO_1896	HVO_RS13795	30S ribosomal protein S24e	rps24e	arCOG04182
lcl|NC_013967.1_cds_WP_004044235.1_1742	0.652392392	2.474283788	1.40758618	1.191831024	1.145764651	HVO_0700	HVO_RS08065	30S ribosomal protein S27e	rps27e	arCOG04108
lcl|NC_013967.1_cds_WP_004042966.1_3703	0.053580576	4.17512689	2.65260872	2.129336035	1.345231208	HVO_2738	HVO_RS17930	30S ribosomal protein S28e	rps28e	arCOG04314
lcl|NC_013967.1_cds_WP_004042591.1_3523	-0.390223251	4.136742785	2.784921712	2.423086336	1.932693398	HVO_2552	HVO_RS17020	30S ribosomal protein S4e	rps4e	arCOG04093
lcl|NC_013967.1_cds_WP_004041717.1_2815	-0.113063518	1.259844711	1.293994112	0.582294779	0.800785786	HVO_1827	HVO_RS13475	30S ribosomal protein S6e	rps6e	arCOG01946
lcl|NC_013967.1_cds_WP_004042262.1_3347	0.620027632	2.219054284	1.253262206	1.06011139	0.457770106	HVO_2373	HVO_RS16125	30S ribosomal protein S8e	rps8e	arCOG04154
lcl|NC_013967.1_cds_WP_004043019.1_3738	-0.145601728	2.329419302	1.020554185	0.775303081	0.633106761	HVO_2773	HVO_RS18105	30S ribosomal protein S2	rps2	arCOG04245
lcl|NC_013967.1_cds_WP_004042606.1_3529	0.385641399	4.671627301	3.235530709	2.804036902	2.214659449	HVO_2558	HVO_RS17050	30S ribosomal protein S3	rps3	arCOG04097
lcl|NC_013967.1_cds_WP_004043028.1_3747	0.481612913	4.056696594	2.764679684	2.296622639	1.650336083	HVO_2783	HVO_RS18155	30S ribosomal protein S4	rps4	arCOG04239
lcl|NC_013967.1_cds_WP_004042565.1_3515	-0.758848773	6.127744645	4.373736034	3.969461386	2.521926955	HVO_2544	HVO_RS16980	30S ribosomal protein S5	rps5	arCOG04087
lcl|NC_013967.1_cds_WP_004044569.1_1420	-0.12244808	1.718763197	0.294747526	0.113283831	-0.121151236	HVO_0354	HVO_RS06410	30S ribosomal protein S7	rps7	arCOG04254
lcl|NC_013967.1_cds_WP_004042581.1_3520	-0.109816568	5.201592692	3.408819045	3.412563001	2.7115469	HVO_2549	HVO_RS17005	30S ribosomal protein S8	rps8	arCOG04091
lcl|NC_013967.1_cds_WP_004043023.1_3742	1.123979811	4.36762015	2.166068929	2.198369256	1.725887496	HVO_2777	HVO_RS18125	30S ribosomal protein S9	rps9	arCOG04243
lcl|NC_013967.1_cds_WP_004043027.1_3746	0.413525655	4.079066039	2.614386042	2.280321283	1.878988726	HVO_2782	HVO_RS18150	30S ribosomal protein S11	rps11	arCOG04240
lcl|NC_013967.1_cds_WP_004044570.1_1419	0.089320417	1.709611942	0.354259881	0.159378947	-0.28122244	HVO_0353	HVO_RS06405	30S ribosomal protein S12	rps12	arCOG04255
lcl|NC_013967.1_cds_WP_004043029.1_3748	0.891213802	3.777354354	2.539652942	2.131064554	1.400113641	HVO_2784	HVO_RS18160	30S ribosomal protein S13	rps13	arCOG01722
lcl|NC_013967.1_cds_WP_004042587.1_3521	1.686822565	7.260953485	5.2764989	5.388315943	5.053210695	HVO_2550	HVO_RS17010	30S ribosomal protein S14	rps14	arCOG00782
lcl|NC_013967.1_cds_WP_004043790.1_2171	-1.036373018	0.770567651	-0.45440027	-1.096846956	-1.52903422	HVO_1148	HVO_RS10220	30S ribosomal protein S15	rps15	arCOG04185
lcl|NC_013967.1_cds_WP_013035359.1_3526	0.402188487	4.432093456	2.594151709	2.489589474	2.134331344	HVO_2555	HVO_RS17035	30S ribosomal protein S17	rps17	arCOG04096
lcl|NC_013967.1_cds_WP_004042475.1_3476	3.153941004	3.904532419	2.178997277	3.773110883	NA	HVO_2505	HVO_RS16785	peptidase	Rri1	arCOG01138
lcl|NC_013967.1_cds_WP_004043926.1_2043	-0.193861622	-0.198026668	-1.07117719	-0.974891865	-1.527079862	HVO_1016	HVO_RS09575	Mov34-MPN-PAD-1 superfamily protein	Rri1	arCOG01139
lcl|NC_013967.1_cds_WP_013035399.1_2522	0.230614656	-0.631096771	-0.337158067	-0.569366733	-1.135839714	HVO_1514	HVO_RS12000	hypothetical protein	Rri1	arCOG01140
lcl|NC_013967.1_cds_WP_004041744.1_2847	-0.000166828	-0.549250601	-0.778681613	-0.842343793	-0.507702881	HVO_1862	HVO_RS13635	site-2 protease family protein	RseP	arCOG00609
lcl|NC_013967.1_cds_WP_004041752.1_2855	-0.519335164	-0.867136707	-0.517017086	-0.994750349	-1.20875549	HVO_1870	HVO_RS13675	metalloprotease	RseP	arCOG02834
lcl|NC_013967.1_cds_WP_004043610.1_2342	-0.373981419	-1.840317365	-2.313062234	-2.963852356	-3.058343493	HVO_1328	HVO_RS11095	hypothetical protein	RseP	arCOG04064
lcl|NC_013967.1_cds_WP_004043623.1_2330	NA	2.009974323	1.763537281	1.537359611	NA	HVO_1313	HVO_RS11030	hypothetical protein	Rsm22	arCOG04580
lcl|NC_013967.1_cds_WP_004041486.1_2600	0.245148381	0.668401006	-0.45881571	-0.233881257	-0.681629678	HVO_1594	HVO_RS12365	SAM-dependent methyltransferase	cna	arCOG00973
lcl|NC_013967.1_cds_WP_004041871.1_2968	0.146393173	0.864967608	0.420189037	0.537164028	-0.648708202	HVO_1989	HVO_RS14250	tRNA (pseudouridine(54)-N(1))-methyltransferase TrmY	trmY	arCOG01239
lcl|NC_013966.1_cds_WP_013035117.1_783	0.577806523	2.890580185	3.154697645	2.278919149	2.998415554	HVO_A0331	HVO_RS03335	galactonate dehydratase	dgoD1	arCOG01168
lcl|NC_013966.1_cds_WP_004043182.1_717	1.140691934	-0.751728341	0.085746409	0.270258382	0.00295654	HVO_A0267	HVO_RS03025	galactonate dehydratase	dgoD2	arCOG01168
lcl|NC_013967.1_cds_WP_004043447.1_2499	0.092325667	-2.455830172	-2.696364117	-2.801033206	-4.898459088	HVO_1488	HVO_RS11885	mandelate racemase	gnaD	arCOG01168
lcl|NC_013967.1_cds_WP_004043447.1_2499	0.092325667	-2.455830172	-2.696364117	-2.801033206	-4.898459088	HVO_1488	HVO_RS11885	mandelate racemase	gnaD	arCOG01168
lcl|NC_013964.1_cds_WP_004041116.1_125	3.104287342	2.325282833	3.314856811	2.20524312	2.407209572	HVO_B0038A	HVO_RS00180	D-xylonate dehydratase	xad	arCOG01168
lcl|NC_013964.1_cds_WP_004041044.1_197	-0.060698453	0.051008448	0.80739845	0.555290879	1.199320109	HVO_B0111	HVO_RS00540	mandelate racemase	RspA	arCOG01168
lcl|NC_013964.1_cds_WP_004041068.1_173	NA	0.423783861	1.321949999	1.769316514	1.857587075	HVO_B0087	HVO_RS00420	mandelate racemase	RspA	arCOG01168
lcl|NC_013964.1_cds_WP_004041195.1_426	NA	NA	NA	NA	1.140865528	HVO_B0346	HVO_RS01670	mandelate racemase	RspA	arCOG01168
lcl|NC_013964.1_cds_WP_004041196.1_425	-0.209452093	-1.292268078	-1.708602278	-1.07648423	-0.891976684	HVO_B0345	HVO_RS01665	mandelate racemase	RspA	arCOG01168
lcl|NC_013966.1_cds_WP_004041394.1_879	1.383471381	1.969693619	2.849249943	2.65474178	2.903298976	HVO_A0429A	HVO_RS20020	dipeptide epimerase	RspA	arCOG01168
lcl|NC_013966.1_cds_WP_004043202.1_738	NA	1.363638146	2.356068481	3.203081136	2.821092401	HVO_A0287	HVO_RS03125	N-acylamino acid racemase	RspA	arCOG01168
lcl|NC_013967.1_cds_WP_004042758.1_3604	-0.75016954	0.01826765	-0.514869133	-0.617180347	-1.372585374	HVO_2638	HVO_RS17435	dipeptide epimerase	RspA	arCOG01168
lcl|NC_013967.1_cds_WP_004042224.1_3309	-0.046723055	-1.313201319	-0.554336161	-1.351973029	-0.97724967	HVO_2334	HVO_RS15935	hypothetical protein	RspA	arCOG06337
lcl|NC_013967.1_cds_WP_004042908.1_3677	-0.167170074	-0.310917441	-0.789366802	-0.794014716	-0.891882613	HVO_2712	HVO_RS17800	RNA-splicing ligase RtcB	rtcB	arCOG04246
lcl|NC_013967.1_cds_WP_004043529.1_2422	0.508305831	-2.41564885	-0.067223936	0.072429718	-0.413244306	HVO_1409	HVO_RS11495	flavin reductase	RutF	arCOG02017
lcl|NC_013967.1_cds_WP_004041966.1_3063	-0.385261669	1.497141041	1.779784509	1.909377906	2.708734982	HVO_2083	HVO_RS14715	ABC transporter ATP-binding protein	SalX	arCOG00922
lcl|NC_013967.1_cds_WP_004042048.1_3142	-0.472658022	-1.786640156	-1.838382601	-3.035308768	-3.66578019	HVO_2163	HVO_RS15105	ABC transporter ATP-binding protein	SalX	arCOG00922
lcl|NC_013967.1_cds_WP_004041967.1_3064	-0.324172465	1.110097421	2.181844747	2.304182065	1.806994718	HVO_2084	HVO_RS14720	ABC transporter permease	SalY	arCOG02312
lcl|NC_013967.1_cds_WP_004042050.1_3143	-0.973809626	-1.094569892	-1.503065241	-0.894501839	-0.373113724	HVO_2164	HVO_RS15110	ABC transporter permease	SalY	arCOG02312
lcl|NC_013967.1_cds_WP_004042054.1_3144	-0.995198924	-1.291095887	-0.750214808	-0.618710449	-1.120313198	HVO_2165	HVO_RS15115	ABC transporter permease	SalY	arCOG02312
lcl|NC_013967.1_cds_WP_004045281.1_1243	-0.249963926	0.232689124	-0.327230218	-0.061838209	0.075564017	HVO_0167	HVO_RS05520	adenosylhomocysteinase	ahcY	arCOG04137
lcl|NC_013967.1_cds_WP_004044487.1_1498	1.121404967	1.507694433	1.400306566	1.683338398	1.488688814	HVO_0437	HVO_RS06800	preprotein translocase subunit Sec61beta	secG	arCOG02957
lcl|NC_013967.1_cds_WP_004044045.1_1924	-0.430403763	0.585777357	0.177751247	0.513179094	0.683286171	HVO_0893	HVO_RS08980	methylmalonyl-CoA mutase	mmcA1	arCOG04232
lcl|NC_013967.1_cds_WP_004044045.1_1924	-0.430403763	0.585777357	0.177751247	0.513179094	0.683286171	HVO_0893	HVO_RS08980	methylmalonyl-CoA mutase	mmcA1	arCOG04232
lcl|NC_013967.1_cds_WP_004044045.1_1924	-0.430403763	0.585777357	0.177751247	0.513179094	0.683286171	HVO_0893	HVO_RS08980	methylmalonyl-CoA mutase	mmcA1	arCOG04232
lcl|NC_013967.1_cds_WP_004044045.1_1924	-0.430403763	0.585777357	0.177751247	0.513179094	0.683286171	HVO_0893	HVO_RS08980	methylmalonyl-CoA mutase	mmcA1	arCOG04232
lcl|NC_013967.1_cds_WP_004043559.1_2393	-0.454976785	-0.611203256	-0.065924734	-0.314702994	-0.055287797	HVO_1380	HVO_RS11350	methylmalonyl-CoA mutase	mmcA2	arCOG04232
lcl|NC_013967.1_cds_WP_004043559.1_2393	-0.454976785	-0.611203256	-0.065924734	-0.314702994	-0.055287797	HVO_1380	HVO_RS11350	methylmalonyl-CoA mutase	mmcA2	arCOG04232
lcl|NC_013967.1_cds_WP_004043559.1_2393	-0.454976785	-0.611203256	-0.065924734	-0.314702994	-0.055287797	HVO_1380	HVO_RS11350	methylmalonyl-CoA mutase	mmcA2	arCOG04232
lcl|NC_013967.1_cds_WP_004043559.1_2393	-0.454976785	-0.611203256	-0.065924734	-0.314702994	-0.055287797	HVO_1380	HVO_RS11350	methylmalonyl-CoA mutase	mmcA2	arCOG04232
lcl|NC_013967.1_cds_WP_004044106.1_1865	-0.223608146	-0.171723663	-1.08135526	-0.559162759	-0.646800459	HVO_0830	HVO_RS08685	methylmalonyl-CoA mutase	mmcB	arCOG01710
lcl|NC_013967.1_cds_WP_004044106.1_1865	-0.223608146	-0.171723663	-1.08135526	-0.559162759	-0.646800459	HVO_0830	HVO_RS08685	methylmalonyl-CoA mutase	mmcB	arCOG01710
lcl|NC_013967.1_cds_WP_004044106.1_1865	-0.223608146	-0.171723663	-1.08135526	-0.559162759	-0.646800459	HVO_0830	HVO_RS08685	methylmalonyl-CoA mutase	mmcB	arCOG01710
lcl|NC_013967.1_cds_WP_004044106.1_1865	-0.223608146	-0.171723663	-1.08135526	-0.559162759	-0.646800459	HVO_0830	HVO_RS08685	methylmalonyl-CoA mutase	mmcB	arCOG01710
lcl|NC_013967.1_cds_WP_004043700.1_2259	0.277690285	-0.324808922	-0.709851595	-0.733290333	-0.061640038	HVO_1241	HVO_RS10670	photosynthetic protein synthase I	prrC	arCOG00313
